id,price,moonRank,💎 score (%),storeURL,Background,Button,Clothing,Earrings,Eyes,Fur,Glasses,Hat,Mouth,Necklace
7690,10,4818,15.67,https://solanart.io/nft/9RJkF5bz7PdMccFCf4j5zczrS9Qa63uoUucVVh4ayKPf,Light Blue,,Prison Uniform,Stud Silver,Bored Eyes,Blue,Eye Patch,Beanie Red,Angry Mouth,
7732,30,4863,0,https://solanart.io/nft/BJipqnCEoqJ2MVj6CDGYuLMFCmmoST15dJbQDKrMN7zD,Solana,,Jacket Orange White,Cross Silver,Round Eye,Grey,3d Glasses,Sailor Hat,Sherlock pipe,
7733,68,3213,0,https://solanart.io/nft/HEtJVJgvKuGC1UJGaQ29GjE3NBHvP8U3vuVg5DBBijny,Navy,,Hoodie Green,Cross Silver,Solana Eyes,Black,Solana Glasses,Top Hat,Bored Mouth,
7756,5.4,8045,48.73,https://magiceden.io/item-details/9Z5JCNrHVVRN4zeye3xry82iznfkPiouXQMEjmxj5YPX,Light Blue,,Jacket Red White,Stud Silver,Blue Laser Eyes,Brown,,Coffee Hat,Angry Mouth,
7764,10.99,511,23.05,https://solanart.io/nft/Bt6mmNoe4yY1919F5YtrLeHmSjPJiPFdiGJjeyTspv3r,Light Blue,Gold,Polo White,,Bored Eyes,Brown,,Baseball Helmet,Angry Mouth,
7807,12,4334,0,https://magiceden.io/item-details/FJjqQtayj1W8nfmiepB9sDExnJMXGC44Pamy4a4L71VC,Light Red,,Polo Red,Cross Gold,X eyes,Grey,Masquerade,Spinner Hat,Sideways Smile Mouth,
7811,9,9389,7.34,https://solanart.io/nft/9NrnVB5g4dRdJE5KMsHauTCpGHi8uAQ157R5RmnKykFH,Light Grey,,Sailor Top,Cross Silver,Closed eyes,Black,Burberry Glasses,Fisherman Cap,Smile mouth,
7819,25,5245,0,https://solanart.io/nft/DqqySiujyAoC6k6ESuvDFudKkokSVus95hiikoWAcfc7,Light Grey,,Robe Black,Ruby,Closed eyes,Red,Burberry Glasses,Sailor Hat,Bored Mouth,
7825,32,4548,0,https://solanart.io/nft/ChkFhQymQJe87AHY5j5WJTMDBmt1BTjCKaaUBd1oTPzu,Orange,,Wack Donalds Shirt,Stud Silver,X eyes,Dark Brown,Clubmaster,Military Hat,Smile mouth,Thugbird Necklace
7831,14,6113,0,https://magiceden.io/item-details/77scGebU8Ndk1RY2GTPLyAWjQoU2EnH7x4gptdSG3jWp,Light Yellow,,Hyperbeast Jacket,Cross Silver,Round Eye,Grey,Wayfarer,Beanie Grey,Sick Mouth,
7842,5.9,6118,51.46,https://magiceden.io/item-details/B7C1r8d1PxrZ5GEQN14FdiW4nY2bgMzx3Jo9W8p6u1FB,Navy,,Hoodie Yellow,Cross Silver,Closed eyes,Black,Solana Glasses,Pirate Hat,Bored Mouth,
7844,9.5,4712,21.1,https://magiceden.io/item-details/HNqXjmTyU7G2dLgQemLSX5cLBcriycScAvTQKVCt2rKF,Navy,,Kanedas Jacket,Cross Silver,Closed eyes,Black,Burberry Glasses,Bucket Hat,Covid Mask Mouth,
7858,8.99,739,42.13,https://magiceden.io/item-details/2MUfDP7z9EmwMGHfKCYVYq9UPXFScvzk46prArzqXEVf,Gold,,Plain White Tee,Stud Silver,X eyes,Dark Brown,Round Glasses,Blue Visor,Insect Mouth,Thugbird Necklace
7859,20,8631,0,https://solanart.io/nft/Fm3bEe9TjGFMWiawsMFHVivy92JTuPJEGZ4vGLvzLsqe,Orange,,Wack Donalds Shirt,Stud Silver,Angry Eyes,Pink,Clubmaster,Sailor Hat,Squigly Mouth,
7863,100,419,0,https://solanart.io/nft/8u7uUpGgMsMzmuWgdNwpGeLL5nSY4tUBVEFuDH87k3Rm,Navy,,Sailor Top,Airpods,Solana Eyes,Tiger,Burberry Glasses,Mohawk,Bored Mouth,
7876,11,2692,14.2,https://solanart.io/nft/X9WFiW7pUJUwYeKYcqgvGLaVDTXF3mzhZe5Vss5EWYm,Light Yellow,,Jacket Orange White,Airpods,Round Eye,Grey,3d Glasses,Beanie Orange,Straw Mouth,
7894,9.99,2526,24.97,https://magiceden.io/item-details/FMKfF3N6AY5w2516vUef36bUgGNcpQmm4ccHKvjMeqTV,Light Yellow,,Hoodie Lilac,Ruby,White Laser Eyes,Zebra,,Beanie Blue,Sick Mouth,
7894,9.99,2526,24.97,https://solanart.io/nft/FMKfF3N6AY5w2516vUef36bUgGNcpQmm4ccHKvjMeqTV,Light Yellow,,Hoodie Lilac,Ruby,White Laser Eyes,Zebra,,Beanie Blue,Sick Mouth,
7931,36.900002,8783,0,https://solanart.io/nft/Etm6M6RXV56x7sBE9xPSXegY3PCW3WungfwYREu8jpj8,Light Red,,Medical Robe,Stud Silver,Angry Eyes,Pink,Clubmaster,Blue Visor,Sideways Smile Mouth,
7936,44.689999,927,0,https://solanart.io/nft/GBaVoUBzmpDwyDmE8CV3KtUZmghV3L6KGm2i4ppii6hZ,Light Red,Ruby,Polo Red,,Closed eyes,Black,Burberry Glasses,Turbin,Sideways Smile Mouth,
7946,8.25,7748,21.42,https://magiceden.io/item-details/7d4qyYc1H1xz8pF6KBjxA671o6ZDcppg39a7ZzqHh12b,Light Red,,Chicken Tee,Stud Silver,Flames Eyes,Brown,,Backwards Hat,Sideways Smile Mouth,
7951,15,2787,0,https://solanart.io/nft/BTeGkEdiVPi78dMi8WE8SVnR3mAzU8wLhCa2fMFXo2ff,Light Red,,Hoodie Black,Cross Silver,X eyes,Zebra,Masquerade,Bowl Cut,Mouth Juul,
7969,5.5,5384,58.4,https://magiceden.io/item-details/Gfw9oi5MVEAgtUTaTVcRoiKb5VxjdLH2tvSSoAoohuAM,Gold,,Jacket Orange White,Ruby,White Laser Eyes,Grey,,Military Hat,Smile mouth,
7980,55,2873,0,https://solanart.io/nft/3s9RqZu6Z22hLySz4y2HUGbgMU4N1s1M5rSEjrkh5VhJ,Orange,,Jacket Brown Tee White,Stud Silver,Angry Eyes,Dark Brown,Gucci Glasses,Curtined Hair,Vape,
7984,4.7,6697,61.14,https://magiceden.io/item-details/C5VyYdaWMmsQXytd7Ysk9gx6Q5W8KKAk38vG9GhiAiew,Gold,,Jacket Navy Tee White,Cross Silver,X eyes,White,Masquerade,Military Hat,Smile mouth,
7987,15,2032,0,https://solanart.io/nft/2jzBteYd7EG2ootDm8JLLznTSBqpXiw7iCqXmxkt3wrw,Solana,,Kanedas Jacket,Cross Silver,Solana Eyes,Red,Burberry Glasses,Top Hat,Bored Mouth,
7996,8.5,7584,19.58,https://magiceden.io/item-details/J1XxVJ8ESJhMYrwGuYd2anHrVraSyXedETD9fsBdv9dD,Light Blue,,Jacket Navy Tee White,Stud Silver,Zombie Eyes,Brown,Clout Goggles,Coffee Hat,Smile mouth,
8002,40,7596,0,https://solanart.io/nft/3V3bzs3URWzX11f7rW1Ec7YaZngPiBbBvbJ33mRr6o1M,Light Red,,Chicken Tee,Stud Silver,X eyes,Pink,Clubmaster,Backwards Hat,Sideways Smile Mouth,
8032,45,3854,0,https://solanart.io/nft/JB4GJFYmCUTqXbXLRnGA6Byb7tFhabcooYQUHGteuAJ7,Light Red,,Buttoned Shirt,Cross Silver,Closed eyes,Gold,Burberry Glasses,Backwards Hat,Mouth Juul,
8084,60,1273,0,https://solanart.io/nft/ChPnNwqds1BQEhSZKM2f5kVinERbSxh17hy34Xd3jaTU,Light Grey,,Leather Jacket,,Closed eyes,Black,,Stormtrooper Helmet,Cigarette Mouth,
8088,15,4172,0,https://solanart.io/nft/6myYwtgYomtbKXy7A9Z7iMiJYSf39DdmEmRxxp9nyGw9,Orange,,Wack Donalds Shirt,Stud Gold,Angry Eyes,Dark Brown,Eye Patch,Wack Donalds Hat,Squigly Mouth,
8137,20.209999,8101,0,https://solanart.io/nft/FZTrmVsXhsvmkG3xgdf5tzNDcC3C9WDNe9e7qaU1xtCq,Light Grey,,Kanedas Jacket,Cross Silver,Closed eyes,Red,Burberry Glasses,Coffee Hat,Smile mouth,
8138,12.7,4669,0,https://magiceden.io/item-details/F5eANir2fX9YkYTE4zSbYqjucjdKEW9APDjzVV4iXTur,Light Green,,Tie Dye Tee,Stud Silver,Bored Eyes,Cheetah,Clout Goggles,Beanie Red,Angry Mouth,
8145,4,9248,57.91,https://magiceden.io/item-details/9PzbgLLU6oe93Aeey5CYEcBRzjd8k58znbv8rsmXz6zD,Navy,,Hoodie Yellow,Cross Silver,Closed eyes,Black,Burberry Glasses,Coffee Hat,Bored Mouth,
8158,40,4473,0,https://solanart.io/nft/3crCvnibUhvQJZzRLQp5NLgE1f9uuKgCr8emuyo6LjQB,Solana,,Polo Blue,Ruby,Solana Eyes,Black,Burberry Glasses,Bucket Hat,Bored Mouth,
8159,12.99,3932,0,https://magiceden.io/item-details/9Utn9YBQtPVGtuueDAtWBr697vQ9MGbK7iVGfQ4J44Ma,Gold,,Tie Dye Tee,Stud Silver,Blue Laser Eyes,Brown,,Afro,Smile mouth,
8163,50,51,0,https://solanart.io/nft/5wZWzqiJDwx9yKzDGniZABagxWVnzVtEH14yFxQq2ERY,Gold,,Plain White Tee,Cross Gold,Robot Eyes,Robot,Clubmaster,Bowl Cut,Robot Mouth,
8169,3.5,9819,60.62,https://magiceden.io/item-details/Fv7gM8usV7cvT2U58wwDtETLGcrJVzUk8fSdKDqMUdwB,Light Red,,Plain White Tee,Stud Silver,Angry Eyes,Dark Brown,Masquerade,Beanie Blue,Sideways Smile Mouth,
8193,41,940,0,https://solanart.io/nft/8snWDdaSM7GzQzdyLnAUTqwnmae4cUpraNDFMqYbp2rM,Light Grey,,Robe Gold,Ruby,Solana Eyes,Black,Solana Glasses,Bucket Hat,Bored Mouth,
8199,12,8616,0,https://magiceden.io/item-details/HKgKVHs6XsqA67VWv2N5JiJ7sagSk1rUZfWVyBotZbYM,Light Yellow,,Jacket Orange White,Cross Silver,Round Eye,White,Wayfarer,Sailor Hat,Sick Mouth,
8215,4,6232,70,https://magiceden.io/item-details/Hn2V7ZZTKvRZF61RKHks73L8mL6twyrftgPwUCZFtuAq,Light Blue,,Plain Black Tee,Solana Silver Stud,Bored Eyes,Blue,Clout Goggles,Beanie Red,Angry Mouth,
8217,15,1404,0,https://solanart.io/nft/BNQBVfgLCWXX968TEhE9cj22F2jRgjZLPtM3mcqkSJwb,Orange,,Robe Lilac,Solana Silver Stud,Hypnotic eyes,Dark Brown,Clubmaster,Curtined Hair,Vape,
8230,10.9,3701,11.15,https://magiceden.io/item-details/9Shx5ucgnC7ADRAkUBcNNajoXsyp8KsHD2r3N7y7nwtU,Navy,,Kanedas Jacket,Cross Silver,Gold Laser Eyes,Black,,Bucket Hat,Bored Mouth,
8233,3.6,9124,62.4,https://magiceden.io/item-details/FonqECFJzVeoAp5T1NkKxN5LEB6jaYfw39YmSkv3MkK8,Orange,,Jacket Navy Tee White,Stud Silver,X eyes,Dark Brown,Masquerade,Military Hat,Smile mouth,
8251,4.95,7487,55.47,https://solanart.io/nft/2qrYuSKfNGdQwBiKDMpQcASyaKeUXHFZDbpgv6cnmGj9,Light Grey,,Polo Blue,Cross Silver,Solana Eyes,Black,Burberry Glasses,Beanie Blue,Cigarette Mouth,
8258,45,4849,0,https://solanart.io/nft/6qCMsaDiCAxmqAxSkJdM5HWnsesSRHbh4s9cpipReLSY,Light Grey,,Robe Green,Cross Silver,Solana Eyes,Black,Burberry Glasses,Pirate Hat,Covid Mask Mouth,
8295,4,2231,86.05,https://magiceden.io/item-details/AfWZ1AeEb9zdfLvv8zByBFGdUsDLoQdYTiCZMvZrTHKC,Light Grey,,Hoodie Green,Ruby,Solana Eyes,Red,Burberry Glasses,Bucket Hat,Cigarette Mouth,
8299,10,2817,23.7,https://magiceden.io/item-details/99oEyHUXqSeHkoPb1HEMDNywFhxngSgToePHsZk5NwhH,Light Red,,Chicken Tee,,Round Eye,Grey,Round Glasses,Turbin,Smile mouth,
8313,45,7733,0,https://solanart.io/nft/79Y2ERo5Jh6KVuXKnSHsKPJH7cQqdqDFteQckDpWsKdC,Gold,,Police Uniform,Stud Silver,Angry Eyes,Dark Brown,Clubmaster,MMCC Cap,Smile mouth,
8318,40,3861,0,https://solanart.io/nft/9ASG15Ye6Q1itcceTJXyEs24t8HABTZsEfEi2NZCj83B,Orange,,Robe Lilac,Stud Silver,Angry Eyes,Pink,Gucci Glasses,Wack Donalds Hat,Squigly Mouth,
8329,9.2,5866,19.47,https://magiceden.io/item-details/HmGg7gQjJCjGSG8jPYDXjY4J4ozGGzvERRURAGtjBHym,Orange,,Jacket All Black,Cross Gold,Angry Eyes,Dark Brown,Clubmaster,Military Hat,Bacon Strip,
8358,13,413,3.34,https://solanart.io/nft/JA3UQEyRXHuQTDrbhjjQK5cozXpqjezDVUmKWPFU9P2U,Solana,,Hyperbeast Jacket,Cross Silver,Solana Eyes,Grey,Solana Glasses,Police Hat,Straw Mouth,
8381,8.2,2704,42.15,https://magiceden.io/item-details/2n1rzZumVMnKLCL6cLbtTbfNMW7i71BdeDARxZKYr6yB,Light Grey,,Sailor Top,Cross Silver,Closed eyes,Tiger,Burberry Glasses,Roman Headdress,Bored Mouth,
8384,4.85,7511,56.37,https://magiceden.io/item-details/6hbJWxeUfpFBubQRva3wQWLkWjeoZZpMyizDUHK4FL9N,Light Grey,,Robe Green,Cross Silver,Solana Eyes,Black,Burberry Glasses,Pirate Hat,Bored Mouth,
8384,4.85,7511,56.37,https://solanart.io/nft/6hbJWxeUfpFBubQRva3wQWLkWjeoZZpMyizDUHK4FL9N,Light Grey,,Robe Green,Cross Silver,Solana Eyes,Black,Burberry Glasses,Pirate Hat,Bored Mouth,
8408,117,8333,0,https://solanart.io/nft/6jNetiY9eakqLpQXKe48pd1PcVEjHLAM8JbxP8mzaWaL,Light Yellow,,Hoodie Red,Cross Silver,Round Eye,Grey,Masquerade,Coffee Hat,Bacon Strip,
8409,10,6653,8.31,https://magiceden.io/item-details/GmxfX4wLQbXovzfAwcyJbgWfdgTq3EB4XhoNPwtX5S72,Gold,,Hoodie Black,Stud Silver,Angry Eyes,Pink,Round Glasses,Blue Visor,Sideways Smile Mouth,
8459,9.9,7693,5.14,https://magiceden.io/item-details/4xEts9oLRGsfi5YRTD9WxSA616KFWqdy9cUj3dnTdfzk,Light Blue,,Turtle Neck,Stud Silver,Bored Eyes,Brown,Eye Patch,Beanie Blue,Angry Mouth,
8474,40,100,0,https://solanart.io/nft/BnPFcvKP5ujQGQx54BJaAdJhUHr9wUE1mrzVPWRpnLtE,Navy,,Polo Yellow,Ruby,Zombie Eyes,Zombie,Wayfarer,Beanie Orange,Zombie Mouth,
8482,9,8392,11.34,https://solanart.io/nft/7QGa7Ya1NcU76q4MBzuTG2ErNMPH56hzjsxVcMH8zA2k,Light Grey,,Leather Jacket,Cross Silver,Closed eyes,Black,Burberry Glasses,Beanie Blue,Covid Mask Mouth,
8488,10,8077,2.6,https://magiceden.io/item-details/DKcfGNCcdTXHfqc7tnDX66PTL9nCrhcxRd4LtXeeVLXA,Rainbow,,Hoodie White,Stud Silver,Angry Eyes,Dark Brown,Round Glasses,Military Hat,Smile mouth,
8529,69,1304,0,https://solanart.io/nft/6YsZ3Mjh9gYNDN1Npf2r3mpQwwNngwXq7ydg2QtGbV4W,Kalahari,,Jacket Navy Tee White,Stud Silver,Bored Eyes,Brown,Round Glasses,Solana Backwards Hat,Bacon Strip,
8534,15,7488,0,https://solanart.io/nft/GwJ3foLGPY3c7vTYcX7LXFRPUKP3FZZwayqL53twLXTY,Rainbow,,Coffee Apron,Stud Silver,Angry Eyes,Dark Brown,Clubmaster,Gatsby Hat,Squigly Mouth,
8558,12,1286,9.84,https://solanart.io/nft/JzAeWtpKkR6naTgw6m1g56zKACQCpzDCGnMPKDdj9Lk,Orange,,Hoodie White,Solana Silver Stud,Red Laser Eyes,Pink,,Fisherman Cap,Zombie Mouth,
8586,5.5,4838,60.59,https://magiceden.io/item-details/DCxySQPjkRgoPLohaYL24rnFCRdYuGcwVJrS2Eud5boH,Light Red,,Hoodie Black,Stud Silver,Bored Eyes,Brown,Clout Goggles,Bowl Cut,Sideways Smile Mouth,Degen Ape Necklace
8613,9.9,6902,8.32,https://magiceden.io/item-details/9Hr8NxGQadydcqD9sGdYV1Fwq1oXJxXPFtPfWLqcNSTv,Light Yellow,,Jacket Navy Tee White,Ruby,Round Eye,Grey,Masquerade,MMCC Cap,Smile mouth,
8646,9.42,1565,34.52,https://magiceden.io/item-details/GRiWvc7TACdyxoE4sv151iAJLKAfU6BfbwrMuG2cpARy,Light Yellow,,Polo Yellow,Ruby,White Laser Eyes,Grey,,Santa Hat,Sherlock pipe,
8648,4.25,4740,73.49,https://magiceden.io/item-details/EvF3K2kPtu5LNUJtf8Wfko1LGekxZSA15YhGUtb16by,Solana,,Hoodie Lilac,Cross Silver,Round Eye,White,Wayfarer,Police Hat,Sick Mouth,
8718,11.4,7061,0,https://magiceden.io/item-details/DeFwxUJabD8ohdmtC5FkSjNFtqHminkkg8s6obXMFQGN,Orange,,Jacket Brown Tee White,Solana Silver Stud,Hypnotic eyes,Dark Brown,Clubmaster,Sailor Hat,Squigly Mouth,
8722,9,9391,7.33,https://magiceden.io/item-details/D1wg6aZc9T2PJ4VDqK9jwA1vRiszrUdjf6EQ2kDYjLsM,Gold,,Jacket Navy Tee White,Stud Silver,X eyes,Dark Brown,Clubmaster,Military Hat,Smile mouth,
8750,10,4651,16.34,https://magiceden.io/item-details/GNhY67dtCKwcGQEDYrDK7ZXHLZCS2CEJ3w9g4yuKc2pi,Light Red,,Sailor Top,Cross Silver,Flames Eyes,Black,,Backwards Hat,Mouth Juul,
8752,4.97,5591,62.87,https://solanart.io/nft/EtN7Thw8eYsL7gu7DVzpyVSZJ4gUNMAbXHo9BXLhLeyJ,Light Red,,Prison Uniform,Stud Silver,Bored Eyes,Brown,Clout Goggles,Bowl Cut,Insect Mouth,
8762,9.9,7235,6.98,https://magiceden.io/item-details/HiHddN2FNH5uCGfXSkrH489fiL91rjT3UzFC5fFr5uY1,Orange,,Jacket All Black,Stud Silver,Hypnotic eyes,Dark Brown,Clubmaster,Sailor Hat,Tongue Out,
8806,10,5413,13.29,https://magiceden.io/item-details/CyxvRdpffYH1JwTGYhwR1bpPeaGsMXgVVsFCL7KxmHA4,Orange,,Wack Donalds Shirt,Solana Silver Stud,Angry Eyes,Dark Brown,Clubmaster,MMCC Cap,Bacon Strip,
8816,13.4,3789,0,https://magiceden.io/item-details/3fUEBRTSAR65DGRx1w7vrps6yut9pDA53aUQyYh9xVvd,Light Blue,,Robe Cyan,Solana Silver Stud,Bored Eyes,Brown,Eye Patch,Beanie Blue,Cute Mouth,
8840,12,9646,0,https://magiceden.io/item-details/AG3MHvK9rzQFhSLm76C3LfqMzfBak6nHf6gkNj6dLMSe,Light Red,,Hoodie Black,Cross Silver,Closed eyes,Black,Burberry Glasses,MMCC Cap,Smile mouth,
8855,20,2020,0,https://solanart.io/nft/BXbLyXkReNo5VSDc2miZAovJyfzkrSefy5uoPP8dojA3,Navy,,Polo Yellow,Airpods,White Laser Eyes,Grey,,Beanie Orange,Sick Mouth,
8918,5.5,5210,59.1,https://magiceden.io/item-details/D6naeHFUyfQ4LGGgpUqC3SGrpTqAFJZS3mQ89iZMiTJ3,Orange,,Hoodie White,Solana Silver Stud,Angry Eyes,Dark Brown,Clubmaster,Gatsby Hat,Vape,
8925,10,1330,29.66,https://magiceden.io/item-details/59fLPUbzvFpjAayAd6XbXCBrgFgaKPzmvmLtcLFN6JjY,Orange,,Wack Donalds Shirt,Solana Silver Stud,Angry Eyes,Pink,VR Headset,Wack Donalds Hat,Squigly Mouth,
8951,10,7901,3.31,https://magiceden.io/item-details/6kSMY2FuAZmJzMwDVvVGWiG4BZXy5EFJ5npTXmQvXeZH,Orange,,Wack Donalds Shirt,Stud Silver,Angry Eyes,Static SR,Clubmaster,Beanie Blue,Squigly Mouth,
8992,7.5,6928,32.21,https://magiceden.io/item-details/4k7BcRnwUaF286bHM8gWLDHjjsjFSt5H53ya71umzaEk,Light Yellow,,Hoodie Lilac,Cross Gold,X eyes,Grey,Wayfarer,Sailor Hat,Smile mouth,
9008,69,2834,0,https://solanart.io/nft/FXWWhF6R7WCtF67JYad8Kjy4AbTAvXGSMoDGw75TLBj3,Orange,,Space Suit,Stud Silver,Angry Eyes,Static SR,Clubmaster,Wack Donalds Hat,Squigly Mouth,
9051,10,6139,10.38,https://magiceden.io/item-details/4HhN8Ng3YEDhrt4g9BhfxJwVPyo8eDCSYY8jcn4dw2Jf,Light Yellow,,Polo Yellow,Cross Silver,Round Eye,Grey,Wayfarer,Fisherman Cap,Smile mouth,SMB Necklace
9097,3.5,7322,70.63,https://magiceden.io/item-details/CyMY9x9qj5SnRZkpfpWzH9zbLymQpFp2sdiiYqLkArQi,Light Red,,Chicken Tee,Stud Silver,X eyes,Dark Brown,Round Glasses,Backwards Hat,Sideways Smile Mouth,
9108,12,6431,0,https://magiceden.io/item-details/Baza7rxrbz7BQfzvzyLi75v1tCz1FUGv3kMcKUboLd7D,Light Yellow,,Polo Yellow,Cross Silver,White Laser Eyes,Grey,,Santa Hat,Smile mouth,
9111,8.5,8137,17.36,https://magiceden.io/item-details/CpZRRUXAdcTqHYvNzbc1FJNu456y52VfSubW1rMCjuiz,Light Red,,Hoodie Black,Stud Silver,X eyes,Static SR,Clubmaster,Sailor Hat,Sideways Smile Mouth,
9113,14,2286,0,https://magiceden.io/item-details/K6Quy4Zuv3PcmqjCKRHDkywqztSLamFaNYg8LEsm44o,Orange,,Jacket All Black,Solana Silver Stud,Angry Eyes,Pink,Eye Patch,Gatsby Hat,Tongue Out,
9125,8.99,8996,9.02,https://magiceden.io/item-details/HCR5r2HgfmScV4Xq1wVKm3VKz3UXobFhGLbWGwUKfJLD,Light Red,,Hoodie Black,Stud Silver,X eyes,Blue,Clout Goggles,Coffee Hat,Sideways Smile Mouth,
9125,8.99,8996,9.02,https://solanart.io/nft/HCR5r2HgfmScV4Xq1wVKm3VKz3UXobFhGLbWGwUKfJLD,Light Red,,Hoodie Black,Stud Silver,X eyes,Blue,Clout Goggles,Coffee Hat,Sideways Smile Mouth,
9126,9,4348,27.56,https://magiceden.io/item-details/2g72UdChEzd9MEdrE6Q8GyCubqEuPyj1C5U7rURMqRyJ,Light Blue,,Jacket Red White,Stud Gold,Bored Eyes,Cheetah,Clout Goggles,Sailor Hat,Angry Mouth,
9131,9,7517,14.85,https://magiceden.io/item-details/9sxRhfE9szR4QeWHr9BCMVzy3S4aDo7zvMVwPwhNjoza,Rainbow,,Back To The Future Jacket,Solana Silver Stud,Angry Eyes,Dark Brown,Clubmaster,Military Hat,Smile mouth,
9140,27,3468,0,https://solanart.io/nft/DLubMptZHWKWdWavjRs3eneAGgsrvcazZzsm6rPBoCZY,Navy,,IS2Sol Tee,Cross Silver,Round Eye,Grey,3d Glasses,Halo,Sick Mouth,
9155,25,8914,0,https://solanart.io/nft/HcMGdH8trnMiZfR6Vua97VT11VE8X9MZy8Vgu9xhjsiH,Light Red,,Jacket Navy Tee White,Cross Gold,Closed eyes,Black,Burberry Glasses,Coffee Hat,Smile mouth,
9164,150,392,0,https://solanart.io/nft/F7SKLWd9QjtmsJHu2ephLAhehcWaCU1SkVbJi7iYJyXo,Light Red,,Hoodie Black,Stud Silver,Robot Eyes,Robot,Clubmaster,Blue Visor,Robot Mouth,
9167,9.9,8961,0.06,https://magiceden.io/item-details/EsTRXbVG5GRNVaJQ9KvC6s1CG15Fgvqzg8xGR9yzzrYK,Light Yellow,,Jacket Orange White,Cross Silver,Round Eye,Grey,Wayfarer,Coffee Hat,Straw Mouth,
9187,45,4033,0,https://solanart.io/nft/E25k2fUeK2EPue7rDUYyoKHcVXT9hGVvpRJPyDvBtP64,Light Red,,Tuxedo,Cross Silver,X eyes,White,Wayfarer,Backwards Hat,Sideways Smile Mouth,
9254,18,5239,0,https://solanart.io/nft/CecVM6ABpEDfNwYRzz42Ft6kT1dnh5EGqc2UpvBNCPki,Light Red,,Polo Red,Cross Silver,Closed eyes,Black,Round Glasses,Spinner Hat,Insect Mouth,
9263,13.9,3958,0,https://magiceden.io/item-details/3wwEGcPw1qwmiujnwXDRuvcUQLMRtaGtiifW6CvtWdv1,Light Red,,Polo Red,,Round Eye,Grey,Wayfarer,Turbin,Mouth Juul,
9268,14.39,853,0,https://magiceden.io/item-details/7xtHJcawR1oEvEohtrVTee5H5oCVQsvz6yyJ8USiCZTh,Light Blue,,Tie Dye Tee,Solana Silver Stud,Bored Eyes,Brown,Clout Goggles,Beanie Red,Cute Mouth,Degen Ape Necklace
9283,25,2709,0,https://solanart.io/nft/ERoFsWj83uPyA2oYgT2TC6YWiqJBb1UEX5dTnems29Md,Kalahari,,Tuxedo,Stud Silver,Angry Eyes,Dark Brown,Clubmaster,Blue Visor,Sideways Smile Mouth,
9320,27,2536,0,https://solanart.io/nft/5auVAm6Pf93f4yUjXTXAGbJkUH4rQQnQksZy6odougB9,Light Grey,,Robe Green,Cross Silver,Gold Laser Eyes,Tiger,,Pirate Hat,Bored Mouth,
9427,10,3127,22.46,https://magiceden.io/item-details/8hzvcShYoz1C79s6wGq1faKm5Nz7p6wt9ZqEtjfnf6Vs,Light Blue,,Hoodie Aqua,Stud Gold,Blue Laser Eyes,Brown,,Beanie Red,Angry Mouth,
9432,15,4416,0,https://solanart.io/nft/5eiUKamtjuBDosbDNNLpS7AYXHvwkc56zemdwwxkXvWy,Orange,,Coffee Apron,Stud Silver,Angry Eyes,Dark Brown,Clubmaster,Yankees Hat,Vape,
9434,5,9278,47.79,https://magiceden.io/item-details/6L8dMptHfqrA4cfLhJUNtVCW633zA41MzQjS17Qj6b3k,Light Blue,,Tie Dye Tee,Stud Silver,Bored Eyes,Brown,Clout Goggles,Beanie Blue,Angry Mouth,
9434,5,9278,47.79,https://solanart.io/nft/6L8dMptHfqrA4cfLhJUNtVCW633zA41MzQjS17Qj6b3k,Light Blue,,Tie Dye Tee,Stud Silver,Bored Eyes,Brown,Clout Goggles,Beanie Blue,Angry Mouth,
9455,6.9,5487,43.99,https://magiceden.io/item-details/EAtK9sswn1b9qM2iH3EHyRTcQPfS9Mafm3XyowXcE1Uw,Solana,,Polo Yellow,Cross Silver,Round Eye,Zebra,Wayfarer,Beanie Orange,Sick Mouth,
9457,7,1405,59.36,https://magiceden.io/item-details/7fG84c22BnDkPPLB6Y82NmAwp8cihj93Cp5jddmPvd3Z,Light Yellow,,IS2Sol Tee,Airpods,Solana Eyes,Grey,Wayfarer,Santa Hat,Straw Mouth,
9466,23,8857,0,https://solanart.io/nft/64fDXD2zZctZzXkN9n2tRyfXJi5KVAFsYjQ7p8hY26i4,Light Red,,Hoodie Black,Cross Gold,Bored Eyes,Brown,Clout Goggles,Coffee Hat,Sideways Smile Mouth,
9502,9.8,7100,8.52,https://magiceden.io/item-details/AidmnzHjuQHnxm4W7hQutG6QgNomCD6F1E6dEZ8mXc6h,Light Red,,Buttoned Shirt,Ruby,Flames Eyes,Black,,Backwards Hat,Sideways Smile Mouth,
9502,9.8,7100,8.52,https://solanart.io/nft/AidmnzHjuQHnxm4W7hQutG6QgNomCD6F1E6dEZ8mXc6h,Light Red,,Buttoned Shirt,Ruby,Flames Eyes,Black,,Backwards Hat,Sideways Smile Mouth,
9517,15,2135,0,https://solanart.io/nft/5TRZZbuLC4faYB6TtbuhNt95j9KrFQhrdkWGZXmwaa3d,Light Red,,Plain White Tee,Cross Silver,Round Eye,Zebra,Wayfarer,Bowl Cut,Sideways Smile Mouth,SMB Necklace
9544,8.5,2529,39.86,https://magiceden.io/item-details/HETCQnojzytHGdNiexVUUjd5PczLFCkzFDZSfXfkhzKu,Light Yellow,,Suit,Cross Silver,White Laser Eyes,Grey,,Beanie Orange,Sherlock pipe,
